Step,Action,Reward,Portfolio Value
232,2,-21.83990478515625,19260.293926239014
233,2,-107.640380859375,19152.65354537964
234,0,234.0,19386.65354537964
235,0,98.27957153320312,19484.93311691284
236,0,-405.5997619628906,19079.33335494995
237,2,227.75985717773438,19307.093212127686
238,1,0.0,19307.093212127686
239,0,-98.9107666015625,19208.182445526123
240,1,0.0,19208.182445526123
241,2,0.0,19208.182445526123
242,0,133.49990844726562,19341.68235397339
243,0,-305.9989929199219,19035.683361053467
244,1,0.0,19035.683361053467
245,1,0.0,19035.683361053467
246,2,0.0,19035.683361053467
247,1,0.0,19035.683361053467
248,1,0.0,19035.683361053467
249,2,0.0,19035.683361053467
250,0,-162.14913940429688,18873.53422164917
251,1,0.0,18873.53422164917
0,2,0.0,10000.0
1,0,79.39483642578125,10079.394836425781
2,1,0.0,10079.394836425781
3,2,0.0,10079.394836425781
4,1,0.0,10079.394836425781
5,0,22.749404907226562,10102.144241333008
6,2,215.47515869140625,10317.619400024414
7,1,0.0,10317.619400024414
8,2,0.0,10317.619400024414
9,2,0.0,10317.619400024414
10,2,0.0,10317.619400024414
11,0,-69.66011810302734,10247.959281921387
12,2,36.442657470703125,10284.40193939209
13,2,49.34246063232422,10333.744400024414
14,1,0.0,10333.744400024414
15,0,-301.8595275878906,10031.884872436523
16,1,0.0,10031.884872436523
17,1,0.0,10031.884872436523
18,0,-14.452537536621094,10017.432334899902
19,0,-441.5695495605469,9575.862785339355
20,1,0.0,9575.862785339355
21,1,0.0,9575.862785339355
22,0,78.00018310546875,9653.862968444824
23,1,0.0,9653.862968444824
24,2,0.0,9653.862968444824
25,1,0.0,9653.862968444824
26,0,-58.2000732421875,9595.662895202637
27,2,227.7008056640625,9823.3637008667
28,2,-69.9005126953125,9753.463188171387
29,2,2.4005126953125,9755.8637008667
30,2,-178.5003662109375,9577.363334655762
31,2,138.599853515625,9715.963188171387
32,0,-99.6002197265625,9616.362968444824
33,1,0.0,9616.362968444824
34,2,0.0,9616.362968444824
35,1,0.0,9616.362968444824
36,0,151.95274353027344,9768.315711975098
37,0,-636.0726623535156,9132.243049621582
38,2,-5.320121765136719,9126.922927856445
39,0,846.2129058837891,9973.135833740234
40,2,-315.54217529296875,9657.593658447266
41,2,446.2144317626953,10103.808090209961
42,0,-326.5142288208008,9777.29386138916
43,1,0.0,9777.29386138916
44,0,-771.5245056152344,9005.769355773926
45,2,646.9869232177734,9652.7562789917
46,0,-334.4626235961914,9318.293655395508
47,1,0.0,9318.293655395508
48,1,0.0,9318.293655395508
49,1,0.0,9318.293655395508
50,2,0.0,9318.293655395508
51,0,-227.4825897216797,9090.811065673828
52,1,0.0,9090.811065673828
53,0,-574.9797515869141,8515.831314086914
54,2,-180.1903839111328,8335.640930175781
55,1,0.0,8335.640930175781
56,2,0.0,8335.640930175781
57,0,436.0499382019043,8771.690868377686
58,2,-361.1248970031738,8410.565971374512
59,2,238.61223220825195,8649.178203582764
60,2,-17.55014419555664,8631.628059387207
61,1,0.0,8631.628059387207
62,1,0.0,8631.628059387207
63,2,0.0,8631.628059387207
64,2,0.0,8631.628059387207
65,2,0.0,8631.628059387207
66,2,0.0,8631.628059387207
67,2,0.0,8631.628059387207
68,2,0.0,8631.628059387207
69,0,434.6996154785156,9066.327674865723
70,0,-82.52984619140625,8983.797828674316
71,0,71.1903076171875,9054.988136291504
72,1,0.0,9054.988136291504
73,1,0.0,9054.988136291504
74,1,0.0,9054.988136291504
75,0,258.9553680419922,9313.943504333496
76,2,-35.845245361328125,9278.098258972168
77,2,265.9900817871094,9544.088340759277
78,2,6.700408935546875,9550.788749694824
79,0,-153.76589965820312,9397.022850036621
80,2,306.52581787109375,9703.548667907715
81,1,0.0,9703.548667907715
82,0,-156.08935546875,9547.459312438965
83,1,0.0,9547.459312438965
84,0,142.9998016357422,9690.459114074707
85,0,99.77523803710938,9790.234352111816
86,0,101.07452392578125,9891.308876037598
87,2,207.67547607421875,10098.984352111816
88,0,158.60015869140625,10257.584510803223
89,2,-117.00019836425781,10140.584312438965
90,1,0.0,10140.584312438965
91,2,0.0,10140.584312438965
92,2,0.0,10140.584312438965
93,1,0.0,10140.584312438965
94,2,0.0,10140.584312438965
95,2,0.0,10140.584312438965
96,0,-75.56515502929688,10065.019157409668
97,0,64.77027130126953,10129.789428710938
98,0,-68.58011627197266,10061.209312438965
99,1,0.0,10061.209312438965
100,0,4.41046142578125,10065.619773864746
101,1,0.0,10065.619773864746
102,0,123.16511535644531,10188.784889221191
103,2,46.9346923828125,10235.719581604004
104,2,56.06996154785156,10291.789543151855
105,0,-88.19961547851562,10203.58992767334
106,0,289.1697692871094,10492.75969696045
107,2,61.73973083496094,10554.49942779541
108,2,331.69496154785156,10886.194389343262
109,0,278.7751922607422,11164.969581604004
110,2,-533.6100769042969,10631.359504699707
111,2,91.34980773925781,10722.709312438965
112,2,131.98507690429688,10854.694389343262
113,1,0.0,10854.694389343262
114,0,-15.06719970703125,10839.62718963623
115,1,0.0,10839.62718963623
116,2,0.0,10839.62718963623
117,0,281.36231231689453,11120.989501953125
118,0,235.54511260986328,11356.534614562988
119,2,-198.9525375366211,11157.582077026367
120,0,146.9849624633789,11304.567039489746
121,0,-344.70723724365234,10959.859802246094
122,1,0.0,10959.859802246094
123,0,91.35466766357422,11051.214469909668
124,0,-20.872573852539062,11030.341896057129
125,1,0.0,11030.341896057129
126,0,294.63562774658203,11324.977523803711
127,2,-35.090110778808594,11289.887413024902
128,0,262.5697784423828,11552.457191467285
129,1,0.0,11552.457191467285
130,2,0.0,11552.457191467285
131,0,-53.09967041015625,11499.357521057129
132,1,0.0,11499.357521057129
133,0,78.76449584960938,11578.122016906738
134,2,-141.89492797851562,11436.227088928223
135,1,0.0,11436.227088928223
136,1,0.0,11436.227088928223
137,1,0.0,11436.227088928223
138,2,0.0,11436.227088928223
139,2,0.0,11436.227088928223
140,0,-28.29041290283203,11407.93667602539
141,2,269.9849624633789,11677.92163848877
142,1,0.0,11677.92163848877
143,0,223.43730926513672,11901.358947753906
144,1,0.0,11901.358947753906
145,1,0.0,11901.358947753906
146,1,0.0,11901.358947753906
147,0,79.29759979248047,11980.656547546387
148,1,0.0,11980.656547546387
149,0,414.7196044921875,12395.376152038574
150,2,-301.31927490234375,12094.05687713623
151,0,174.41976928710938,12268.47664642334
152,1,0.0,12268.47664642334
153,0,407.1202392578125,12675.596885681152
154,1,0.0,12675.596885681152
155,2,0.0,12675.596885681152
156,1,0.0,12675.596885681152
157,1,0.0,12675.596885681152
158,2,0.0,12675.596885681152
159,2,0.0,12675.596885681152
160,0,652.1651306152344,13327.762016296387
161,0,159.1620101928711,13486.924026489258
162,2,-110.47763061523438,13376.446395874023
163,0,181.63272857666016,13558.079124450684
164,1,0.0,13558.079124450684
165,2,0.0,13558.079124450684
166,0,457.1089782714844,14015.188102722168
167,1,0.0,14015.188102722168
168,1,0.0,14015.188102722168
169,2,0.0,14015.188102722168
170,1,0.0,14015.188102722168
171,1,0.0,14015.188102722168
172,2,0.0,14015.188102722168
173,2,0.0,14015.188102722168
174,0,-183.26973724365234,13831.918365478516
175,1,0.0,13831.918365478516
176,2,0.0,13831.918365478516
177,1,0.0,13831.918365478516
178,2,0.0,13831.918365478516
179,2,0.0,13831.918365478516
180,2,0.0,13831.918365478516
181,1,0.0,13831.918365478516
182,2,0.0,13831.918365478516
183,2,0.0,13831.918365478516
184,0,515.6196899414062,14347.538055419922
185,0,340.3600387573242,14687.898094177246
186,0,-110.49034881591797,14577.407745361328
187,2,218.44015502929688,14795.847900390625
188,1,0.0,14795.847900390625
189,2,0.0,14795.847900390625
190,1,0.0,14795.847900390625
191,2,0.0,14795.847900390625
192,1,0.0,14795.847900390625
193,1,0.0,14795.847900390625
194,0,256.0,15051.847900390625
195,1,0.0,15051.847900390625
196,2,0.0,15051.847900390625
197,1,0.0,15051.847900390625
198,1,0.0,15051.847900390625
199,2,0.0,15051.847900390625
200,2,0.0,15051.847900390625
201,2,0.0,15051.847900390625
202,1,0.0,15051.847900390625
203,0,-143.3603515625,14908.487548828125
204,1,0.0,14908.487548828125
205,1,0.0,14908.487548828125
206,1,0.0,14908.487548828125
207,2,0.0,14908.487548828125
208,0,552.0803680419922,15460.567916870117
209,2,-865.6398773193359,14594.928039550781
210,2,-12.060531616210938,14582.86750793457
211,2,223.78077697753906,14806.64828491211
212,0,604.3392639160156,15410.987548828125
213,1,0.0,15410.987548828125
214,2,0.0,15410.987548828125
215,2,0.0,15410.987548828125
216,2,0.0,15410.987548828125
217,1,0.0,15410.987548828125
218,2,0.0,15410.987548828125
219,0,6.4503936767578125,15417.437942504883
220,2,134.16011810302734,15551.59806060791
221,0,-117.39047241210938,15434.2075881958
222,2,-175.44007873535156,15258.76750946045
223,2,78.69007873535156,15337.4575881958
224,0,-167.7003936767578,15169.757194519043
225,1,0.0,15169.757194519043
226,1,0.0,15169.757194519043
227,1,0.0,15169.757194519043
228,2,0.0,15169.757194519043
229,0,319.8008728027344,15489.558067321777
230,2,477.0997619628906,15966.657829284668
231,1,0.0,15966.657829284668
232,2,0.0,15966.657829284668
233,2,0.0,15966.657829284668
234,0,195.0,16161.657829284668
235,0,81.89964294433594,16243.557472229004
236,0,-337.9998016357422,15905.557670593262
237,2,189.7998809814453,16095.357551574707
238,1,0.0,16095.357551574707
239,0,-82.5306396484375,16012.82691192627
240,2,799.0998001098633,16811.926712036133
241,0,-9.169960021972656,16802.75675201416
242,2,116.58992004394531,16919.346672058105
243,2,-267.23912048339844,16652.107551574707
244,1,0.0,16652.107551574707
245,0,470.85118103027344,17122.95873260498
246,1,0.0,17122.95873260498
247,0,131.29928588867188,17254.258018493652
248,2,613.6001586914062,17867.85817718506
249,0,-236.6009521484375,17631.25722503662
250,0,-149.49920654296875,17481.758018493652
251,2,-133.89984130859375,17347.85817718506
0,1,0.0,10000.0
1,1,0.0,10000.0
2,2,0.0,10000.0
3,2,0.0,10000.0
4,0,210.9100799560547,10210.910079956055
5,1,0.0,10210.910079956055
6,2,0.0,10210.910079956055
7,2,0.0,10210.910079956055
8,0,-43.54988098144531,10167.36019897461
9,1,0.0,10167.36019897461
10,1,0.0,10167.36019897461
11,0,-68.58011627197266,10098.780082702637
12,1,0.0,10098.780082702637
13,2,0.0,10098.780082702637
14,0,-28.980422973632812,10069.799659729004
15,2,-294.83953857421875,9774.960121154785
16,2,275.3096923828125,10050.269813537598
17,1,0.0,10050.269813537598
18,2,0.0,10050.269813537598
19,2,0.0,10050.269813537598
20,0,-27.412696838378906,10022.857116699219
21,2,328.62757873535156,10351.48469543457
22,1,0.0,10351.48469543457
23,1,0.0,10351.48469543457
24,1,0.0,10351.48469543457
25,2,0.0,10351.48469543457
26,0,-62.080078125,10289.40461730957
27,1,0.0,10289.40461730957
28,0,-72.81303405761719,10216.591583251953
29,2,2.5005340576171875,10219.09211730957
30,2,-185.93788146972656,10033.154235839844
31,0,144.37484741210938,10177.529083251953
32,1,0.0,10177.529083251953
33,2,0.0,10177.529083251953
34,2,0.0,10177.529083251953
35,1,0.0,10177.529083251953
36,1,0.0,10177.529083251953
37,1,0.0,10177.529083251953
38,1,0.0,10177.529083251953
39,1,0.0,10177.529083251953
40,1,0.0,10177.529083251953
41,2,0.0,10177.529083251953
42,2,0.0,10177.529083251953
43,2,0.0,10177.529083251953
44,0,-800.0994873046875,9377.429595947266
45,0,670.9494018554688,10048.378997802734
46,1,0.0,10048.378997802734
47,2,0.0,10048.378997802734
48,2,0.0,10048.378997802734
49,2,0.0,10048.378997802734
50,1,0.0,10048.378997802734
51,0,-244.50509643554688,9803.873901367188
52,2,-74.65497589111328,9729.218925476074
53,0,-613.8297348022461,9115.389190673828
54,2,-192.36540985107422,8923.023780822754
55,0,894.7728881835938,9817.796669006348
56,2,-54.06002426147461,9763.736644744873
57,1,0.0,9763.736644744873
58,2,0.0,9763.736644744873
59,1,0.0,9763.736644744873
60,2,0.0,9763.736644744873
61,2,0.0,9763.736644744873
62,1,0.0,9763.736644744873
63,1,0.0,9763.736644744873
64,1,0.0,9763.736644744873
65,2,0.0,9763.736644744873
66,0,249.00054931640625,10012.73719406128
67,1,0.0,10012.73719406128
68,2,0.0,10012.73719406128
69,0,503.6995544433594,10516.436748504639
70,2,-95.62982177734375,10420.806926727295
71,0,82.4903564453125,10503.297283172607
72,0,-141.98553466796875,10361.311748504639
73,1,0.0,10361.311748504639
74,1,0.0,10361.311748504639
75,0,297.6054229736328,10658.917171478271
76,2,-41.195281982421875,10617.72188949585
77,1,0.0,10617.72188949585
78,1,0.0,10617.72188949585
79,1,0.0,10617.72188949585
80,0,347.700927734375,10965.422817230225
81,1,0.0,10965.422817230225
82,0,-176.1917724609375,10789.231044769287
83,0,152.35236358642578,10941.583408355713
84,2,163.89977264404297,11105.483180999756
85,1,0.0,11105.483180999756
86,1,0.0,11105.483180999756
87,1,0.0,11105.483180999756
88,0,174.46017456054688,11279.943355560303
89,1,0.0,11279.943355560303
90,0,-135.3603515625,11144.583003997803
91,0,68.04052734375,11212.623531341553
92,0,-65.880615234375,11146.742916107178
93,2,261.0,11407.742916107178
94,1,0.0,11407.742916107178
95,1,0.0,11407.742916107178
96,0,-84.49017333984375,11323.252742767334
97,0,72.42030334472656,11395.67304611206
98,0,-76.68013000488281,11318.992916107178
99,2,48.98908996582031,11367.982006072998
100,2,4.97052001953125,11372.95252609253
101,0,-11.004913330078125,11361.947612762451
102,0,138.8051300048828,11500.752742767334
103,2,52.8946533203125,11553.647396087646
104,1,0.0,11553.647396087646
105,1,0.0,11553.647396087646
106,0,328.1847381591797,11881.832134246826
107,1,0.0,11881.832134246826
108,0,373.81495666503906,12255.647090911865
109,2,314.1752166748047,12569.82230758667
110,2,-601.3700866699219,11968.452220916748
111,1,0.0,11968.452220916748
112,0,147.6975860595703,12116.149806976318
113,1,0.0,12116.149806976318
114,2,0.0,12116.149806976318
115,0,4.795501708984375,12120.945308685303
116,1,0.0,12120.945308685303
117,0,315.67478942871094,12436.620098114014
118,0,264.27012634277344,12700.890224456787
119,0,-223.2150421142578,12477.67518234253
120,1,0.0,12477.67518234253
121,2,0.0,12477.67518234253
122,0,287.2872848510742,12764.962467193604
123,1,0.0,12764.962467193604
124,0,-23.977584838867188,12740.984882354736
125,0,0.0,12740.984882354736
126,1,0.0,12740.984882354736
127,0,-39.44012451171875,12701.544757843018
128,1,0.0,12701.544757843018
129,0,54.530487060546875,12756.075244903564
130,2,22.276931762695312,12778.35217666626
131,0,-58.852134704589844,12719.50004196167
132,2,210.14024353027344,12929.640285491943
133,2,88.77693176269531,13018.417217254639
134,1,0.0,13018.417217254639
135,1,0.0,13018.417217254639
136,0,274.0498352050781,13292.467052459717
137,2,-183.2622528076172,13109.2047996521
138,1,0.0,13109.2047996521
139,0,-593.2847137451172,12515.920085906982
140,2,-30.820449829101562,12485.09963607788
141,2,294.1299591064453,12779.229595184326
142,0,-208.704345703125,12570.525249481201
143,1,0.0,12570.525249481201
144,1,0.0,12570.525249481201
145,0,1309.0999603271484,13879.62520980835
146,0,348.07472229003906,14227.699932098389
147,2,94.57511901855469,14322.275051116943
148,1,0.0,14322.275051116943
149,0,499.19952392578125,14821.474575042725
150,1,0.0,14821.474575042725
151,1,0.0,14821.474575042725
152,2,0.0,14821.474575042725
153,1,0.0,14821.474575042725
154,1,0.0,14821.474575042725
155,1,0.0,14821.474575042725
156,1,0.0,14821.474575042725
157,0,123.19523620605469,14944.66981124878
158,1,0.0,14944.66981124878
159,0,331.2081298828125,15275.877941131592
160,1,0.0,15275.877941131592
161,1,0.0,15275.877941131592
162,1,0.0,15275.877941131592
163,1,0.0,15275.877941131592
164,1,0.0,15275.877941131592
165,0,-24.704925537109375,15251.173015594482
166,0,516.3638458251953,15767.536861419678
167,0,627.0799255371094,16394.616786956787
168,1,0.0,16394.616786956787
169,1,0.0,16394.616786956787
170,1,0.0,16394.616786956787
171,0,-1098.899917602539,15295.716869354248
172,0,607.5,15903.216869354248
173,2,-517.0502471923828,15386.166622161865
174,2,-201.14971160888672,15185.016910552979
175,0,453.60008239746094,15638.61699295044
176,0,24.30004119873047,15662.91703414917
177,0,-460.3504943847656,15202.566539764404
178,1,0.0,15202.566539764404
179,0,-479.5,14723.066539764404
180,2,443.88075256347656,15166.94729232788
181,0,237.00941467285156,15403.956707000732
182,2,-642.5292892456055,14761.427417755127
183,1,0.0,14761.427417755127
184,1,0.0,14761.427417755127
185,0,351.08003997802734,15112.507457733154
186,2,-113.9703598022461,14998.537097930908
187,0,225.32015991210938,15223.857257843018
188,1,0.0,15223.857257843018
189,1,0.0,15223.857257843018
190,0,466.32044982910156,15690.17770767212
191,1,0.0,15690.17770767212
192,0,264.9597473144531,15955.137454986572
193,2,-15.180084228515625,15939.957370758057
194,0,276.0,16215.957370758057
195,2,1025.3400421142578,17241.297412872314
196,2,-455.4004211425781,16785.896991729736
197,1,0.0,16785.896991729736
198,0,-66.24046325683594,16719.6565284729
199,1,0.0,16719.6565284729
200,2,0.0,16719.6565284729
201,0,220.31982421875,16939.97635269165
202,1,0.0,16939.97635269165
203,0,-161.2803955078125,16778.695957183838
204,1,0.0,16778.695957183838
205,0,1.4503097534179688,16780.146266937256
206,1,0.0,16780.146266937256
207,2,0.0,16780.146266937256
208,1,0.0,16780.146266937256
209,0,-936.6998672485352,15843.44639968872
210,1,0.0,15843.44639968872
211,1,0.0,15843.44639968872
212,2,0.0,15843.44639968872
213,2,0.0,15843.44639968872
214,1,0.0,15843.44639968872
215,0,-315.21036529541016,15528.23603439331
216,0,-46.54979705810547,15481.686237335205
217,0,468.15955352783203,15949.845790863037
218,1,0.0,15949.845790863037
219,1,0.0,15949.845790863037
220,2,0.0,15949.845790863037
221,2,0.0,15949.845790863037
222,2,0.0,15949.845790863037
223,1,0.0,15949.845790863037
224,2,0.0,15949.845790863037
225,2,0.0,15949.845790863037
226,1,0.0,15949.845790863037
227,2,0.0,15949.845790863037
228,1,0.0,15949.845790863037
229,2,0.0,15949.845790863037
230,0,488.10975646972656,16437.955547332764
231,0,47.88008117675781,16485.83562850952
232,1,0.0,16485.83562850952
233,0,-92.4603271484375,16393.375301361084
234,2,201.0,16594.375301361084
235,2,84.41963195800781,16678.79493331909
236,1,0.0,16678.79493331909
237,1,0.0,16678.79493331909
238,2,0.0,16678.79493331909
239,2,0.0,16678.79493331909
240,2,0.0,16678.79493331909
241,2,0.0,16678.79493331909
242,0,115.69992065429688,16794.49485397339
243,2,-265.1991271972656,16529.295726776123
244,0,204.09896850585938,16733.394695281982
245,0,474.5011901855469,17207.89588546753
246,2,-119.59976196289062,17088.29612350464
247,2,131.29928588867188,17219.59540939331
248,1,0.0,17219.59540939331
249,0,-227.50091552734375,16992.094493865967
250,0,-143.74923706054688,16848.34525680542
251,0,-128.74984741210938,16719.59540939331
0,0,-97.09044647216797,9902.909553527832
1,0,78.80233764648438,9981.711891174316
2,0,-46.88160705566406,9934.830284118652
3,1,0.0,9934.830284118652
4,0,210.9100799560547,10145.740364074707
5,1,0.0,10145.740364074707
6,0,215.47515869140625,10361.215522766113
7,1,0.0,10361.215522766113
8,1,0.0,10361.215522766113
9,2,0.0,10361.215522766113
10,0,114.29817962646484,10475.513702392578
11,2,-70.74011993408203,10404.773582458496
12,1,0.0,10404.773582458496
13,1,0.0,10404.773582458496
14,1,0.0,10404.773582458496
15,1,0.0,10404.773582458496
16,2,0.0,10404.773582458496
17,2,0.0,10404.773582458496
18,0,-15.0400390625,10389.733543395996
19,0,-459.51953125,9930.214012145996
20,2,-27.2001953125,9903.013816833496
21,0,326.080078125,10229.093894958496
22,0,83.2001953125,10312.294090270996
23,1,0.0,10312.294090270996
24,1,0.0,10312.294090270996
25,2,0.0,10312.294090270996
26,1,0.0,10312.294090270996
27,1,0.0,10312.294090270996
28,1,0.0,10312.294090270996
29,0,2.520538330078125,10314.814628601074
30,1,0.0,10314.814628601074
31,1,0.0,10314.814628601074
32,0,-105.41023254394531,10209.404396057129
33,2,-230.1875,9979.216896057129
34,0,-472.1223449707031,9507.094551086426
35,1,0.0,9507.094551086426
36,1,0.0,9507.094551086426
37,2,0.0,9507.094551086426
38,1,0.0,9507.094551086426
39,1,0.0,9507.094551086426
40,2,0.0,9507.094551086426
41,1,0.0,9507.094551086426
42,1,0.0,9507.094551086426
43,1,0.0,9507.094551086426
44,1,0.0,9507.094551086426
45,2,0.0,9507.094551086426
46,1,0.0,9507.094551086426
47,1,0.0,9507.094551086426
48,2,0.0,9507.094551086426
49,2,0.0,9507.094551086426
50,1,0.0,9507.094551086426
51,1,0.0,9507.094551086426
52,0,-72.76497650146484,9434.329574584961
53,1,0.0,9434.329574584961
54,1,0.0,9434.329574584961
55,2,0.0,9434.329574584961
56,2,0.0,9434.329574584961
57,0,494.1899299621582,9928.51950454712
58,2,-409.2748832702637,9519.244621276855
59,0,270.42719650268555,9789.671817779541
60,1,0.0,9789.671817779541
61,1,0.0,9789.671817779541
62,2,0.0,9789.671817779541
63,0,-139.91956329345703,9649.752254486084
64,0,837.1349029541016,10486.887157440186
65,1,0.0,10486.887157440186
66,0,267.2605895996094,10754.147747039795
67,0,77.27931213378906,10831.427059173584
68,2,211.71539306640625,11043.14245223999
69,0,555.4495086669922,11598.591960906982
70,2,-105.45480346679688,11493.137157440186
71,1,0.0,11493.137157440186
72,1,0.0,11493.137157440186
73,1,0.0,11493.137157440186
74,1,0.0,11493.137157440186
75,0,330.45796966552734,11823.595127105713
76,2,-45.74281311035156,11777.852313995361
77,1,0.0,11777.852313995361
78,1,0.0,11777.852313995361
79,1,0.0,11777.852313995361
80,1,0.0,11777.852313995361
81,1,0.0,11777.852313995361
82,0,-189.19921875,11588.653095245361
83,1,0.0,11588.653095245361
84,1,0.0,11588.653095245361
85,1,0.0,11588.653095245361
86,1,0.0,11588.653095245361
87,2,0.0,11588.653095245361
88,0,181.78018188476562,11770.433277130127
89,0,-134.10022735595703,11636.33304977417
90,0,-140.06036376953125,11496.272686004639
91,0,70.40304565429688,11566.675731658936
92,2,-68.16813659667969,11498.507595062256
93,2,270.0625,11768.570095062256
94,0,-67.79413604736328,11700.775959014893
95,0,226.85236358642578,11927.628322601318
96,0,-88.65518188476562,11838.973140716553
97,2,75.99031829833984,11914.963459014893
98,1,0.0,11914.963459014893
99,1,0.0,11914.963459014893
100,0,5.215545654296875,11920.17900466919
101,1,0.0,11920.17900466919
102,2,0.0,11920.17900466919
103,0,55.129638671875,11975.308643341064
104,2,65.85995483398438,12041.168598175049
105,1,0.0,12041.168598175049
106,0,341.95472717285156,12383.1233253479
107,2,73.00968170166016,12456.13300704956
108,1,0.0,12456.13300704956
109,0,318.6002197265625,12774.733226776123
110,1,0.0,12774.733226776123
111,0,110.19976806640625,12884.93299484253
112,1,0.0,12884.93299484253
113,0,340.87486267089844,13225.807857513428
114,2,-18.3746337890625,13207.433223724365
115,2,5.25054931640625,13212.683773040771
116,2,-75.3753662109375,13137.308406829834
117,1,0.0,13137.308406829834
118,0,279.5901336669922,13416.898540496826
119,2,-236.15504455566406,13180.743495941162
120,1,0.0,13180.743495941162
121,2,0.0,13180.743495941162
122,1,0.0,13180.743495941162
123,1,0.0,13180.743495941162
124,2,0.0,13180.743495941162
125,2,0.0,13180.743495941162
126,1,0.0,13180.743495941162
127,2,0.0,13180.743495941162
128,0,305.96974182128906,13486.713237762451
129,0,57.810516357421875,13544.523754119873
130,1,0.0,13544.523754119873
131,1,0.0,13544.523754119873
132,0,222.78025817871094,13767.304012298584
133,0,94.11689758300781,13861.420909881592
134,2,-169.5524139404297,13691.868495941162
135,0,-27.494956970214844,13664.373538970947
136,0,286.2298278808594,13950.603366851807
137,2,-191.40724182128906,13759.196125030518
138,2,38.42237091064453,13797.618495941162
139,2,-624.2771987915039,13173.341297149658
140,2,-32.43047332763672,13140.910823822021
141,2,309.49495697021484,13450.405780792236
142,2,-219.6068115234375,13230.798969268799
143,1,0.0,13230.798969268799
144,1,0.0,13230.798969268799
145,0,1379.589958190918,14610.388927459717
146,0,366.8172073364258,14977.206134796143
147,0,99.6676254272461,15076.873760223389
148,0,54.457374572753906,15131.331134796143
149,1,0.0,15131.331134796143
150,0,-368.27911376953125,14763.052021026611
151,2,213.17971801757812,14976.23173904419
152,1,0.0,14976.23173904419
153,2,0.0,14976.23173904419
154,1,0.0,14976.23173904419
155,1,0.0,14976.23173904419
156,0,-39.000396728515625,14937.231342315674
157,0,124.15023803710938,15061.381580352783
158,1,0.0,15061.381580352783
159,0,333.775634765625,15395.157215118408
160,1,0.0,15395.157215118408
161,0,182.9619369506836,15578.119152069092
162,1,0.0,15578.119152069092
163,0,210.49026489257812,15788.60941696167
164,1,0.0,15788.60941696167
165,2,0.0,15788.60941696167
166,0,533.2938079833984,16321.903224945068
167,0,647.6399230957031,16969.54314804077
168,2,-350.27984619140625,16619.263301849365
169,2,-1325.5195770263672,15293.743724822998
170,1,0.0,15293.743724822998
171,2,0.0,15293.743724822998
172,2,0.0,15293.743724822998
173,2,0.0,15293.743724822998
174,1,0.0,15293.743724822998
175,0,456.9600830078125,15750.70380783081
176,2,24.48004150390625,15775.183849334717
177,2,-463.760498046875,15311.423351287842
178,1,0.0,15311.423351287842
179,1,0.0,15311.423351287842
180,1,0.0,15311.423351287842
181,1,0.0,15311.423351287842
182,0,-637.8392944335938,14673.584056854248
183,2,149.59979248046875,14823.183849334717
184,0,552.15966796875,15375.343517303467
185,2,364.48004150390625,15739.823558807373
186,0,-118.32037353515625,15621.503185272217
187,1,0.0,15621.503185272217
188,2,0.0,15621.503185272217
189,2,0.0,15621.503185272217
190,2,0.0,15621.503185272217
191,2,0.0,15621.503185272217
192,2,0.0,15621.503185272217
193,1,0.0,15621.503185272217
194,1,0.0,15621.503185272217
195,0,988.1900405883789,16609.693225860596
196,1,0.0,16609.693225860596
197,1,0.0,16609.693225860596
198,0,-65.76045989990234,16543.932765960693
199,0,-231.53033447265625,16312.402431488037
200,1,0.0,16312.402431488037
201,2,0.0,16312.402431488037
202,2,0.0,16312.402431488037
203,0,-155.68038177490234,16156.722049713135
204,2,-98.68987274169922,16058.032176971436
205,0,1.3902969360351562,16059.42247390747
206,0,215.4493637084961,16274.871837615967
207,2,-750.600212097168,15524.271625518799
208,1,0.0,15524.271625518799
209,2,0.0,15524.271625518799
210,0,-12.780563354492188,15511.491062164307
211,1,0.0,15511.491062164307
212,1,0.0,15511.491062164307
213,0,546.7202453613281,16058.211307525635
214,0,-45.55950927734375,16012.651798248291
215,0,-317.5803680419922,15695.071430206299
216,2,-46.89979553222656,15648.171634674072
217,2,471.67955017089844,16119.85118484497
218,1,0.0,16119.85118484497
219,2,0.0,16119.85118484497
220,2,0.0,16119.85118484497
221,0,-121.03048706054688,15998.820697784424
222,1,0.0,15998.820697784424
223,2,0.0,15998.820697784424
224,1,0.0,15998.820697784424
225,0,-474.63970947265625,15524.180988311768
226,1,0.0,15524.180988311768
227,2,0.0,15524.180988311768
228,1,0.0,15524.180988311768
229,0,327.18089294433594,15851.361881256104
230,2,488.10975646972656,16339.47163772583
231,1,0.0,16339.47163772583
232,0,-18.47991943359375,16320.991718292236
233,0,-91.080322265625,16229.911396026611
234,2,198.0,16427.91139602661
235,0,83.15963745117188,16511.071033477783
236,1,0.0,16511.071033477783
237,1,0.0,16511.071033477783
238,2,0.0,16511.071033477783
239,1,0.0,16511.071033477783
240,1,0.0,16511.071033477783
241,1,0.0,16511.071033477783
242,0,114.80992126464844,16625.88095474243
243,0,-263.1591339111328,16362.721820831299
244,2,202.5289764404297,16565.25079727173
245,2,470.85118103027344,17036.101978302002
246,2,-118.67976379394531,16917.422214508057
247,1,0.0,16917.422214508057
248,1,0.0,16917.422214508057
249,2,0.0,16917.422214508057
250,1,0.0,16917.422214508057
